time;model_id;model_name;port_name;data
1710;2;generator;outGenerated;{342,1715,-1, Priority: 1}
1710;2;generator;;343
1710;7;loadBalancer;;0.1
1710.1;5;server1;;0.0684589
1710.1;7;loadBalancer;out1;{342,1715,1715}
1710.1;7;loadBalancer;;inf
1710.17;1;transducer;;{601.667,343,343}
1710.17;5;server1;outProcessed;{342,1715,1715.07}
1710.17;5;server1;;inf
1715;1;transducer;;{601.667,344,343}
1715;2;generator;outGenerated;{343,1720,-1, Priority: 2}
1715;2;generator;;344
1715;7;loadBalancer;;0.1
1715.1;4;server2;;1.54851
1715.1;7;loadBalancer;out2;{343,1720,1720}
1715.1;7;loadBalancer;;inf
1716.65;1;transducer;;{603.215,344,344}
1716.65;4;server2;outProcessed;{343,1720,1721.55}
1716.65;4;server2;;inf
1720;1;transducer;;{603.215,345,344}
1720;2;generator;outGenerated;{344,1725,-1, Priority: 3}
1720;2;generator;;345
1720;7;loadBalancer;;0.1
1720.1;6;server3;;1.85554
1720.1;7;loadBalancer;out3;{344,1725,1725}
1720.1;7;loadBalancer;;inf
1721.96;1;transducer;;{605.071,345,345}
1721.96;6;server3;outProcessed;{344,1725,1726.86}
1721.96;6;server3;;inf
1725;1;transducer;;{605.071,346,345}
1725;2;generator;outGenerated;{345,1730,-1, Priority: 3}
1725;2;generator;;346
1725;7;loadBalancer;;0.1
1725.1;5;server1;;1.75001
1725.1;7;loadBalancer;out1;{345,1730,1730}
1725.1;7;loadBalancer;;inf
1726.85;1;transducer;;{606.821,346,346}
1726.85;5;server1;outProcessed;{345,1730,1731.75}
1726.85;5;server1;;inf
1730;1;transducer;;{606.821,347,346}
1730;2;generator;outGenerated;{346,1735,-1, Priority: 5}
1730;2;generator;;347
1730;7;loadBalancer;;0.1
1730.1;4;server2;;0.631327
1730.1;7;loadBalancer;out2;{346,1735,1735}
1730.1;7;loadBalancer;;inf
1730.73;1;transducer;;{607.452,347,347}
1730.73;4;server2;outProcessed;{346,1735,1735.63}
1730.73;4;server2;;inf
1735;1;transducer;;{607.452,348,347}
1735;2;generator;outGenerated;{347,1740,-1, Priority: 2}
1735;2;generator;;348
1735;7;loadBalancer;;0.1
1735.1;6;server3;;1.85339
1735.1;7;loadBalancer;out3;{347,1740,1740}
1735.1;7;loadBalancer;;inf
1736.95;1;transducer;;{609.306,348,348}
1736.95;6;server3;outProcessed;{347,1740,1741.85}
1736.95;6;server3;;inf
1740;1;transducer;;{609.306,349,348}
1740;2;generator;outGenerated;{348,1745,-1, Priority: 5}
1740;2;generator;;349
1740;7;loadBalancer;;0.1
1740.1;5;server1;;4.46334
1740.1;7;loadBalancer;out1;{348,1745,1745}
1740.1;7;loadBalancer;;inf
1744.56;1;transducer;;{613.769,349,349}
1744.56;5;server1;outProcessed;{348,1745,1749.46}
1744.56;5;server1;;inf
1745;1;transducer;;{613.769,350,349}
1745;2;generator;outGenerated;{349,1750,-1, Priority: 1}
1745;2;generator;;350
1745;7;loadBalancer;;0.1
1745.1;4;server2;;0.254809
1745.1;7;loadBalancer;out2;{349,1750,1750}
1745.1;7;loadBalancer;;inf
1745.35;1;transducer;;{614.024,350,350}
1745.35;4;server2;outProcessed;{349,1750,1750.25}
1745.35;4;server2;;inf
1750;1;transducer;;{614.024,351,350}
1750;2;generator;outGenerated;{350,1755,-1, Priority: 4}
1750;2;generator;;351
1750;7;loadBalancer;;0.1
1750.1;6;server3;;1.51411
1750.1;7;loadBalancer;out3;{350,1755,1755}
1750.1;7;loadBalancer;;inf
1751.61;1;transducer;;{615.538,351,351}
1751.61;6;server3;outProcessed;{350,1755,1756.51}
1751.61;6;server3;;inf
1755;1;transducer;;{615.538,352,351}
1755;2;generator;outGenerated;{351,1760,-1, Priority: 2}
1755;2;generator;;352
1755;7;loadBalancer;;0.1
1755.1;5;server1;;0.708244
1755.1;7;loadBalancer;out1;{351,1760,1760}
1755.1;7;loadBalancer;;inf
1755.81;1;transducer;;{616.246,352,352}
1755.81;5;server1;outProcessed;{351,1760,1760.71}
1755.81;5;server1;;inf
1760;1;transducer;;{616.246,353,352}
1760;2;generator;outGenerated;{352,1765,-1, Priority: 5}
1760;2;generator;;353
1760;7;loadBalancer;;0.1
1760.1;4;server2;;1.60218
1760.1;7;loadBalancer;out2;{352,1765,1765}
1760.1;7;loadBalancer;;inf
1761.7;1;transducer;;{617.848,353,353}
1761.7;4;server2;outProcessed;{352,1765,1766.6}
1761.7;4;server2;;inf
1765;1;transducer;;{617.848,354,353}
1765;2;generator;outGenerated;{353,1770,-1, Priority: 1}
1765;2;generator;;354
1765;7;loadBalancer;;0.1
1765.1;6;server3;;1.91317
1765.1;7;loadBalancer;out3;{353,1770,1770}
1765.1;7;loadBalancer;;inf
1767.01;1;transducer;;{619.762,354,354}
1767.01;6;server3;outProcessed;{353,1770,1771.91}
1767.01;6;server3;;inf
1770;1;transducer;;{619.762,355,354}
1770;2;generator;outGenerated;{354,1775,-1, Priority: 4}
1770;2;generator;;355
1770;7;loadBalancer;;0.1
1770.1;5;server1;;3.55255
1770.1;7;loadBalancer;out1;{354,1775,1775}
1770.1;7;loadBalancer;;inf
1773.65;1;transducer;;{623.314,355,355}
1773.65;5;server1;outProcessed;{354,1775,1778.55}
1773.65;5;server1;;inf
1775;1;transducer;;{623.314,356,355}
1775;2;generator;outGenerated;{355,1780,-1, Priority: 5}
1775;2;generator;;356
1775;7;loadBalancer;;0.1
1775.1;4;server2;;1.33039
1775.1;7;loadBalancer;out2;{355,1780,1780}
1775.1;7;loadBalancer;;inf
1776.43;1;transducer;;{624.645,356,356}
1776.43;4;server2;outProcessed;{355,1780,1781.33}
1776.43;4;server2;;inf
1780;1;transducer;;{624.645,357,356}
1780;2;generator;outGenerated;{356,1785,-1, Priority: 3}
1780;2;generator;;357
1780;7;loadBalancer;;0.1
1780.1;6;server3;;4.02819
1780.1;7;loadBalancer;out3;{356,1785,1785}
1780.1;7;loadBalancer;;inf
1784.13;1;transducer;;{628.673,357,357}
1784.13;6;server3;outProcessed;{356,1785,1789.03}
1784.13;6;server3;;inf
1785;1;transducer;;{628.673,358,357}
1785;2;generator;outGenerated;{357,1790,-1, Priority: 2}
1785;2;generator;;358
1785;7;loadBalancer;;0.1
1785.1;5;server1;;0.579526
1785.1;7;loadBalancer;out1;{357,1790,1790}
1785.1;7;loadBalancer;;inf
1785.68;1;transducer;;{629.252,358,358}
1785.68;5;server1;outProcessed;{357,1790,1790.58}
1785.68;5;server1;;inf
1790;1;transducer;;{629.252,359,358}
1790;2;generator;outGenerated;{358,1795,-1, Priority: 5}
1790;2;generator;;359
1790;7;loadBalancer;;0.1
1790.1;4;server2;;0.416263
1790.1;7;loadBalancer;out2;{358,1795,1795}
1790.1;7;loadBalancer;;inf
1790.52;1;transducer;;{629.669,359,359}
1790.52;4;server2;outProcessed;{358,1795,1795.42}
1790.52;4;server2;;inf
1795;1;transducer;;{629.669,360,359}
1795;2;generator;outGenerated;{359,1800,-1, Priority: 3}
1795;2;generator;;360
1795;7;loadBalancer;;0.1
1795.1;6;server3;;0.393714
1795.1;7;loadBalancer;out3;{359,1800,1800}
1795.1;7;loadBalancer;;inf
1795.49;1;transducer;;{630.062,360,360}
1795.49;6;server3;outProcessed;{359,1800,1800.39}
1795.49;6;server3;;inf
1800;1;transducer;;{630.062,361,360}
1800;2;generator;outGenerated;{360,1805,-1, Priority: 2}
1800;2;generator;;361
1800;7;loadBalancer;;0.1
1800.1;5;server1;;0.210152
1800.1;7;loadBalancer;out1;{360,1805,1805}
1800.1;7;loadBalancer;;inf
1800.31;1;transducer;;{630.272,361,361}
1800.31;5;server1;outProcessed;{360,1805,1805.21}
1800.31;5;server1;;inf
1805;1;transducer;;{630.272,362,361}
1805;2;generator;outGenerated;{361,1810,-1, Priority: 3}
1805;2;generator;;362
1805;7;loadBalancer;;0.1
1805.1;4;server2;;0.910137
1805.1;7;loadBalancer;out2;{361,1810,1810}
1805.1;7;loadBalancer;;inf
1806.01;1;transducer;;{631.183,362,362}
1806.01;4;server2;outProcessed;{361,1810,1810.91}
1806.01;4;server2;;inf
1810;1;transducer;;{631.183,363,362}
1810;2;generator;outGenerated;{362,1815,-1, Priority: 2}
1810;2;generator;;363
1810;7;loadBalancer;;0.1
1810.1;6;server3;;3.35359
1810.1;7;loadBalancer;out3;{362,1815,1815}
1810.1;7;loadBalancer;;inf
1813.45;1;transducer;;{634.536,363,363}
1813.45;6;server3;outProcessed;{362,1815,1818.35}
1813.45;6;server3;;inf
1815;1;transducer;;{634.536,364,363}
1815;2;generator;outGenerated;{363,1820,-1, Priority: 5}
1815;2;generator;;364
1815;7;loadBalancer;;0.1
1815.1;5;server1;;2.60982
1815.1;7;loadBalancer;out1;{363,1820,1820}
1815.1;7;loadBalancer;;inf
1817.71;1;transducer;;{637.146,364,364}
1817.71;5;server1;outProcessed;{363,1820,1822.61}
1817.71;5;server1;;inf
1820;1;transducer;;{637.146,365,364}
1820;2;generator;outGenerated;{364,1825,-1, Priority: 5}
1820;2;generator;;365
1820;7;loadBalancer;;0.1
1820.1;4;server2;;3.65331
1820.1;7;loadBalancer;out2;{364,1825,1825}
1820.1;7;loadBalancer;;inf
1823.75;1;transducer;;{640.799,365,365}
1823.75;4;server2;outProcessed;{364,1825,1828.65}
1823.75;4;server2;;inf
1825;1;transducer;;{640.799,366,365}
1825;2;generator;outGenerated;{365,1830,-1, Priority: 4}
1825;2;generator;;366
1825;7;loadBalancer;;0.1
1825.1;6;server3;;1.52151
1825.1;7;loadBalancer;out3;{365,1830,1830}
1825.1;7;loadBalancer;;inf
1826.62;1;transducer;;{642.321,366,366}
1826.62;6;server3;outProcessed;{365,1830,1831.52}
1826.62;6;server3;;inf
1830;1;transducer;;{642.321,367,366}
1830;2;generator;outGenerated;{366,1835,-1, Priority: 4}
1830;2;generator;;367
1830;7;loadBalancer;;0.1
1830.1;5;server1;;2.51516
1830.1;7;loadBalancer;out1;{366,1835,1835}
1830.1;7;loadBalancer;;inf
1832.62;1;transducer;;{644.836,367,367}
1832.62;5;server1;outProcessed;{366,1835,1837.52}
1832.62;5;server1;;inf
1835;1;transducer;;{644.836,368,367}
1835;2;generator;outGenerated;{367,1840,-1, Priority: 1}
1835;2;generator;;368
1835;7;loadBalancer;;0.1
1835.1;4;server2;;8.43959
1835.1;7;loadBalancer;out2;{367,1840,1840}
1835.1;7;loadBalancer;;inf
1840;1;transducer;;{644.836,369,367}
1840;2;generator;outGenerated;{368,1845,-1, Priority: 1}
1840;2;generator;;369
1840;7;loadBalancer;;0.1
1840.1;6;server3;;1.72734
1840.1;7;loadBalancer;out3;{368,1845,1845}
1840.1;7;loadBalancer;;inf
1841.83;1;transducer;;{646.563,369,368}
1841.83;6;server3;outProcessed;{368,1845,1846.73}
1841.83;6;server3;;inf
1843.54;1;transducer;;{655.003,369,369}
1843.54;4;server2;outProcessed;{367,1840,1848.44}
1843.54;4;server2;;inf
1845;1;transducer;;{655.003,370,369}
1845;2;generator;outGenerated;{369,1850,-1, Priority: 5}
1845;2;generator;;370
1845;7;loadBalancer;;0.1
1845.1;5;server1;;1.15964
1845.1;7;loadBalancer;out1;{369,1850,1850}
1845.1;7;loadBalancer;;inf
1846.26;1;transducer;;{656.162,370,370}
1846.26;5;server1;outProcessed;{369,1850,1851.16}
1846.26;5;server1;;inf
1850;1;transducer;;{656.162,371,370}
1850;2;generator;outGenerated;{370,1855,-1, Priority: 5}
1850;2;generator;;371
1850;7;loadBalancer;;0.1
1850.1;4;server2;;0.234674
1850.1;7;loadBalancer;out2;{370,1855,1855}
1850.1;7;loadBalancer;;inf
1850.33;1;transducer;;{656.397,371,371}
1850.33;4;server2;outProcessed;{370,1855,1855.23}
1850.33;4;server2;;inf
1855;1;transducer;;{656.397,372,371}
1855;2;generator;outGenerated;{371,1860,-1, Priority: 2}
1855;2;generator;;372
1855;7;loadBalancer;;0.1
1855.1;6;server3;;0.340807
1855.1;7;loadBalancer;out3;{371,1860,1860}
1855.1;7;loadBalancer;;inf
1855.44;1;transducer;;{656.738,372,372}
1855.44;6;server3;outProcessed;{371,1860,1860.34}
1855.44;6;server3;;inf
1860;1;transducer;;{656.738,373,372}
1860;2;generator;outGenerated;{372,1865,-1, Priority: 4}
1860;2;generator;;373
1860;7;loadBalancer;;0.1
1860.1;5;server1;;11.1978
1860.1;7;loadBalancer;out1;{372,1865,1865}
1860.1;7;loadBalancer;;inf
1865;1;transducer;;{656.738,374,372}
1865;2;generator;outGenerated;{373,1870,-1, Priority: 1}
1865;2;generator;;374
1865;7;loadBalancer;;0.1
1865.1;4;server2;;2.53442
1865.1;7;loadBalancer;out2;{373,1870,1870}
1865.1;7;loadBalancer;;inf
1867.63;1;transducer;;{659.272,374,373}
1867.63;4;server2;outProcessed;{373,1870,1872.53}
1867.63;4;server2;;inf
1870;1;transducer;;{659.272,375,373}
1870;2;generator;outGenerated;{374,1875,-1, Priority: 2}
1870;2;generator;;375
1870;7;loadBalancer;;0.1
1870.1;6;server3;;2.22816
1870.1;7;loadBalancer;out3;{374,1875,1875}
1870.1;7;loadBalancer;;inf
1871.3;1;transducer;;{670.47,375,374}
1871.3;5;server1;outProcessed;{372,1865,1876.2}
1871.3;5;server1;;inf
1872.33;1;transducer;;{672.698,375,375}
1872.33;6;server3;outProcessed;{374,1875,1877.23}
1872.33;6;server3;;inf
1875;1;transducer;;{672.698,376,375}
1875;2;generator;outGenerated;{375,1880,-1, Priority: 1}
1875;2;generator;;376
1875;7;loadBalancer;;0.1
1875.1;5;server1;;1.85481
1875.1;7;loadBalancer;out1;{375,1880,1880}
1875.1;7;loadBalancer;;inf
1876.95;1;transducer;;{674.553,376,376}
1876.95;5;server1;outProcessed;{375,1880,1881.85}
1876.95;5;server1;;inf
1880;1;transducer;;{674.553,377,376}
1880;2;generator;outGenerated;{376,1885,-1, Priority: 2}
1880;2;generator;;377
1880;7;loadBalancer;;0.1
1880.1;4;server2;;4.87737
1880.1;7;loadBalancer;out2;{376,1885,1885}
1880.1;7;loadBalancer;;inf
1884.98;1;transducer;;{679.431,377,377}
1884.98;4;server2;outProcessed;{376,1885,1889.88}
1884.98;4;server2;;inf
1885;1;transducer;;{679.431,378,377}
1885;2;generator;outGenerated;{377,1890,-1, Priority: 2}
1885;2;generator;;378
1885;7;loadBalancer;;0.1
1885.1;6;server3;;1.16786
1885.1;7;loadBalancer;out3;{377,1890,1890}
1885.1;7;loadBalancer;;inf
1886.27;1;transducer;;{680.598,378,378}
1886.27;6;server3;outProcessed;{377,1890,1891.17}
1886.27;6;server3;;inf
1890;1;transducer;;{680.598,379,378}
1890;2;generator;outGenerated;{378,1895,-1, Priority: 2}
1890;2;generator;;379
1890;7;loadBalancer;;0.1
1890.1;5;server1;;0.398522
1890.1;7;loadBalancer;out1;{378,1895,1895}
1890.1;7;loadBalancer;;inf
1890.5;1;transducer;;{680.997,379,379}
1890.5;5;server1;outProcessed;{378,1895,1895.4}
1890.5;5;server1;;inf
1895;1;transducer;;{680.997,380,379}
1895;2;generator;outGenerated;{379,1900,-1, Priority: 1}
1895;2;generator;;380
1895;7;loadBalancer;;0.1
1895.1;4;server2;;2.92486
1895.1;7;loadBalancer;out2;{379,1900,1900}
1895.1;7;loadBalancer;;inf
1898.02;1;transducer;;{683.922,380,380}
1898.02;4;server2;outProcessed;{379,1900,1902.92}
1898.02;4;server2;;inf
1900;1;transducer;;{683.922,381,380}
1900;2;generator;outGenerated;{380,1905,-1, Priority: 1}
1900;2;generator;;381
1900;7;loadBalancer;;0.1
1900.1;6;server3;;1.57762
1900.1;7;loadBalancer;out3;{380,1905,1905}
1900.1;7;loadBalancer;;inf
1901.68;1;transducer;;{685.499,381,381}
1901.68;6;server3;outProcessed;{380,1905,1906.58}
1901.68;6;server3;;inf
1905;1;transducer;;{685.499,382,381}
1905;2;generator;outGenerated;{381,1910,-1, Priority: 2}
1905;2;generator;;382
1905;7;loadBalancer;;0.1
1905.1;5;server1;;0.058183
1905.1;7;loadBalancer;out1;{381,1910,1910}
1905.1;7;loadBalancer;;inf
1905.16;1;transducer;;{685.558,382,382}
1905.16;5;server1;outProcessed;{381,1910,1910.06}
1905.16;5;server1;;inf
1910;1;transducer;;{685.558,383,382}
1910;2;generator;outGenerated;{382,1915,-1, Priority: 5}
1910;2;generator;;383
1910;7;loadBalancer;;0.1
1910.1;4;server2;;0.264878
1910.1;7;loadBalancer;out2;{382,1915,1915}
1910.1;7;loadBalancer;;inf
1910.36;1;transducer;;{685.822,383,383}
1910.36;4;server2;outProcessed;{382,1915,1915.26}
1910.36;4;server2;;inf
1915;1;transducer;;{685.822,384,383}
1915;2;generator;outGenerated;{383,1920,-1, Priority: 4}
1915;2;generator;;384
1915;7;loadBalancer;;0.1
1915.1;6;server3;;0.260005
1915.1;7;loadBalancer;out3;{383,1920,1920}
1915.1;7;loadBalancer;;inf
1915.36;1;transducer;;{686.082,384,384}
1915.36;6;server3;outProcessed;{383,1920,1920.26}
1915.36;6;server3;;inf
1920;1;transducer;;{686.082,385,384}
1920;2;generator;outGenerated;{384,1925,-1, Priority: 3}
1920;2;generator;;385
1920;7;loadBalancer;;0.1
1920.1;5;server1;;3.15044
1920.1;7;loadBalancer;out1;{384,1925,1925}
1920.1;7;loadBalancer;;inf
1923.25;1;transducer;;{689.233,385,385}
1923.25;5;server1;outProcessed;{384,1925,1928.15}
1923.25;5;server1;;inf
1925;1;transducer;;{689.233,386,385}
1925;2;generator;outGenerated;{385,1930,-1, Priority: 1}
1925;2;generator;;386
1925;7;loadBalancer;;0.1
1925.1;4;server2;;0.834426
1925.1;7;loadBalancer;out2;{385,1930,1930}
1925.1;7;loadBalancer;;inf
1925.93;1;transducer;;{690.067,386,386}
1925.93;4;server2;outProcessed;{385,1930,1930.83}
1925.93;4;server2;;inf
1930;1;transducer;;{690.067,387,386}
1930;2;generator;outGenerated;{386,1935,-1, Priority: 3}
1930;2;generator;;387
1930;7;loadBalancer;;0.1
1930.1;6;server3;;2.37097
1930.1;7;loadBalancer;out3;{386,1935,1935}
1930.1;7;loadBalancer;;inf
1932.47;1;transducer;;{692.438,387,387}
1932.47;6;server3;outProcessed;{386,1935,1937.37}
1932.47;6;server3;;inf
1935;1;transducer;;{692.438,388,387}
1935;2;generator;outGenerated;{387,1940,-1, Priority: 2}
1935;2;generator;;388
1935;7;loadBalancer;;0.1
1935.1;5;server1;;0.0638115
1935.1;7;loadBalancer;out1;{387,1940,1940}
1935.1;7;loadBalancer;;inf
1935.16;1;transducer;;{692.502,388,388}
1935.16;5;server1;outProcessed;{387,1940,1940.06}
1935.16;5;server1;;inf
1940;1;transducer;;{692.502,389,388}
1940;2;generator;outGenerated;{388,1945,-1, Priority: 3}
1940;2;generator;;389
1940;7;loadBalancer;;0.1
1940.1;4;server2;;2.60057
1940.1;7;loadBalancer;out2;{388,1945,1945}
1940.1;7;loadBalancer;;inf
1942.7;1;transducer;;{695.103,389,389}
1942.7;4;server2;outProcessed;{388,1945,1947.6}
1942.7;4;server2;;inf
1945;1;transducer;;{695.103,390,389}
1945;2;generator;outGenerated;{389,1950,-1, Priority: 4}
1945;2;generator;;390
1945;7;loadBalancer;;0.1
1945.1;6;server3;;0.41601
1945.1;7;loadBalancer;out3;{389,1950,1950}
1945.1;7;loadBalancer;;inf
1945.52;1;transducer;;{695.519,390,390}
1945.52;6;server3;outProcessed;{389,1950,1950.42}
1945.52;6;server3;;inf
1950;1;transducer;;{695.519,391,390}
1950;2;generator;outGenerated;{390,1955,-1, Priority: 5}
1950;2;generator;;391
1950;7;loadBalancer;;0.1
1950.1;5;server1;;1.57301
1950.1;7;loadBalancer;out1;{390,1955,1955}
1950.1;7;loadBalancer;;inf
1951.67;1;transducer;;{697.092,391,391}
1951.67;5;server1;outProcessed;{390,1955,1956.57}
1951.67;5;server1;;inf
1955;1;transducer;;{697.092,392,391}
1955;2;generator;outGenerated;{391,1960,-1, Priority: 3}
1955;2;generator;;392
1955;7;loadBalancer;;0.1
1955.1;4;server2;;1.66794
1955.1;7;loadBalancer;out2;{391,1960,1960}
1955.1;7;loadBalancer;;inf
1956.77;1;transducer;;{698.76,392,392}
1956.77;4;server2;outProcessed;{391,1960,1961.67}
1956.77;4;server2;;inf
1960;1;transducer;;{698.76,393,392}
1960;2;generator;outGenerated;{392,1965,-1, Priority: 2}
1960;2;generator;;393
1960;7;loadBalancer;;0.1
1960.1;6;server3;;2.03636
1960.1;7;loadBalancer;out3;{392,1965,1965}
1960.1;7;loadBalancer;;inf
1962.14;1;transducer;;{700.796,393,393}
1962.14;6;server3;outProcessed;{392,1965,1967.04}
1962.14;6;server3;;inf
1965;1;transducer;;{700.796,394,393}
1965;2;generator;outGenerated;{393,1970,-1, Priority: 1}
1965;2;generator;;394
1965;7;loadBalancer;;0.1
1965.1;5;server1;;1.69805
1965.1;7;loadBalancer;out1;{393,1970,1970}
1965.1;7;loadBalancer;;inf
1966.8;1;transducer;;{702.494,394,394}
1966.8;5;server1;outProcessed;{393,1970,1971.7}
1966.8;5;server1;;inf
1970;1;transducer;;{702.494,395,394}
1970;2;generator;outGenerated;{394,1975,-1, Priority: 1}
1970;2;generator;;395
1970;7;loadBalancer;;0.1
1970.1;4;server2;;6.25434
1970.1;7;loadBalancer;out2;{394,1975,1975}
1970.1;7;loadBalancer;;inf
1975;1;transducer;;{702.494,396,394}
1975;2;generator;outGenerated;{395,1980,-1, Priority: 2}
1975;2;generator;;396
1975;7;loadBalancer;;0.1
1975.1;6;server3;;1.18483
1975.1;7;loadBalancer;out3;{395,1980,1980}
1975.1;7;loadBalancer;;inf
1976.28;1;transducer;;{703.679,396,395}
1976.28;6;server3;outProcessed;{395,1980,1981.18}
1976.28;6;server3;;inf
1976.35;1;transducer;;{709.933,396,396}
1976.35;4;server2;outProcessed;{394,1975,1981.25}
1976.35;4;server2;;inf
1980;1;transducer;;{709.933,397,396}
1980;2;generator;outGenerated;{396,1985,-1, Priority: 2}
1980;2;generator;;397
1980;7;loadBalancer;;0.1
1980.1;5;server1;;1.4217
1980.1;7;loadBalancer;out1;{396,1985,1985}
1980.1;7;loadBalancer;;inf
1981.52;1;transducer;;{711.355,397,397}
1981.52;5;server1;outProcessed;{396,1985,1986.42}
1981.52;5;server1;;inf
1985;1;transducer;;{711.355,398,397}
1985;2;generator;outGenerated;{397,1990,-1, Priority: 4}
1985;2;generator;;398
1985;7;loadBalancer;;0.1
1985.1;4;server2;;0.685528
1985.1;7;loadBalancer;out2;{397,1990,1990}
1985.1;7;loadBalancer;;inf
1985.79;1;transducer;;{712.04,398,398}
1985.79;4;server2;outProcessed;{397,1990,1990.69}
1985.79;4;server2;;inf
1990;1;transducer;;{712.04,399,398}
1990;2;generator;outGenerated;{398,1995,-1, Priority: 2}
1990;2;generator;;399
1990;7;loadBalancer;;0.1
1990.1;6;server3;;2.5747
1990.1;7;loadBalancer;out3;{398,1995,1995}
1990.1;7;loadBalancer;;inf
1992.67;1;transducer;;{714.615,399,399}
1992.67;6;server3;outProcessed;{398,1995,1997.57}
1992.67;6;server3;;inf
1995;1;transducer;;{714.615,400,399}
1995;2;generator;outGenerated;{399,2000,-1, Priority: 4}
1995;2;generator;;400
1995;7;loadBalancer;;0.1
1995.1;5;server1;;0.140288
1995.1;7;loadBalancer;out1;{399,2000,2000}
1995.1;7;loadBalancer;;inf
1995.24;1;transducer;;{714.755,400,400}
1995.24;5;server1;outProcessed;{399,2000,2000.14}
1995.24;5;server1;;inf
2000;1;transducer;;{714.755,401,400}
2000;2;generator;outGenerated;{400,2005,-1, Priority: 4}
2000;2;generator;;401
2000;7;loadBalancer;;0.1
2000.1;4;server2;;0.580379
2000.1;7;loadBalancer;out2;{400,2005,2005}
2000.1;7;loadBalancer;;inf
2000.68;1;transducer;;{715.336,401,401}
2000.68;4;server2;outProcessed;{400,2005,2005.58}
2000.68;4;server2;;inf
2005;1;transducer;;{715.336,402,401}
2005;2;generator;outGenerated;{401,2010,-1, Priority: 1}
2005;2;generator;;402
2005;7;loadBalancer;;0.1
2005.1;6;server3;;2.92103
2005.1;7;loadBalancer;out3;{401,2010,2010}
2005.1;7;loadBalancer;;inf
2008.02;1;transducer;;{718.257,402,402}
2008.02;6;server3;outProcessed;{401,2010,2012.92}
2008.02;6;server3;;inf
2010;1;transducer;;{718.257,403,402}
2010;2;generator;outGenerated;{402,2015,-1, Priority: 1}
2010;2;generator;;403
2010;7;loadBalancer;;0.1
2010.1;5;server1;;1.42892
2010.1;7;loadBalancer;out1;{402,2015,2015}
2010.1;7;loadBalancer;;inf
2011.53;1;transducer;;{719.686,403,403}
2011.53;5;server1;outProcessed;{402,2015,2016.43}
2011.53;5;server1;;inf
2015;1;transducer;;{719.686,404,403}
2015;2;generator;outGenerated;{403,2020,-1, Priority: 1}
2015;2;generator;;404
2015;7;loadBalancer;;0.1
2015.1;4;server2;;3.71747
2015.1;7;loadBalancer;out2;{403,2020,2020}
2015.1;7;loadBalancer;;inf
2018.82;1;transducer;;{723.403,404,404}
2018.82;4;server2;outProcessed;{403,2020,2023.72}
2018.82;4;server2;;inf
2020;1;transducer;;{723.403,405,404}
2020;2;generator;outGenerated;{404,2025,-1, Priority: 4}
2020;2;generator;;405
2020;7;loadBalancer;;0.1
2020.1;6;server3;;2.0987
2020.1;7;loadBalancer;out3;{404,2025,2025}
2020.1;7;loadBalancer;;inf
2022.2;1;transducer;;{725.502,405,405}
2022.2;6;server3;outProcessed;{404,2025,2027.1}
2022.2;6;server3;;inf
2025;1;transducer;;{725.502,406,405}
2025;2;generator;outGenerated;{405,2030,-1, Priority: 5}
2025;2;generator;;406
2025;7;loadBalancer;;0.1
2025.1;5;server1;;0.0666926
2025.1;7;loadBalancer;out1;{405,2030,2030}
2025.1;7;loadBalancer;;inf
2025.17;1;transducer;;{725.569,406,406}
2025.17;5;server1;outProcessed;{405,2030,2030.07}
2025.17;5;server1;;inf
2030;1;transducer;;{725.569,407,406}
2030;2;generator;outGenerated;{406,2035,-1, Priority: 3}
2030;2;generator;;407
2030;7;loadBalancer;;0.1
2030.1;4;server2;;2.2658
2030.1;7;loadBalancer;out2;{406,2035,2035}
2030.1;7;loadBalancer;;inf
2032.37;1;transducer;;{727.834,407,407}
2032.37;4;server2;outProcessed;{406,2035,2037.27}
2032.37;4;server2;;inf
2035;1;transducer;;{727.834,408,407}
2035;2;generator;outGenerated;{407,2040,-1, Priority: 3}
2035;2;generator;;408
2035;7;loadBalancer;;0.1
2035.1;6;server3;;0.938745
2035.1;7;loadBalancer;out3;{407,2040,2040}
2035.1;7;loadBalancer;;inf
2036.04;1;transducer;;{728.773,408,408}
2036.04;6;server3;outProcessed;{407,2040,2040.94}
2036.04;6;server3;;inf
2040;1;transducer;;{728.773,409,408}
2040;2;generator;outGenerated;{408,2045,-1, Priority: 1}
2040;2;generator;;409
2040;7;loadBalancer;;0.1
2040.1;5;server1;;1.69123
2040.1;7;loadBalancer;out1;{408,2045,2045}
2040.1;7;loadBalancer;;inf
2041.79;1;transducer;;{730.464,409,409}
2041.79;5;server1;outProcessed;{408,2045,2046.69}
2041.79;5;server1;;inf
2045;1;transducer;;{730.464,410,409}
2045;2;generator;outGenerated;{409,2050,-1, Priority: 2}
2045;2;generator;;410
2045;7;loadBalancer;;0.1
2045.1;4;server2;;2.65914
2045.1;7;loadBalancer;out2;{409,2050,2050}
2045.1;7;loadBalancer;;inf
2047.76;1;transducer;;{733.124,410,410}
2047.76;4;server2;outProcessed;{409,2050,2052.66}
2047.76;4;server2;;inf
2050;1;transducer;;{733.124,411,410}
2050;2;generator;outGenerated;{410,2055,-1, Priority: 3}
2050;2;generator;;411
2050;7;loadBalancer;;0.1
2050.1;6;server3;;0.828642
2050.1;7;loadBalancer;out3;{410,2055,2055}
