time;model_id;model_name;port_name;data
5420;2;generator;;543
5420;7;loadBalancer;;0.1
5420.1;6;server3;;0.0292431
5420.1;7;loadBalancer;out3;{542,5430,5430}
5420.1;7;loadBalancer;;inf
5420.13;1;transducer;;{1094.53,543,543}
5420.13;6;server3;outProcessed;{542,5430,5430.03}
5420.13;6;server3;;inf
5430;1;transducer;;{1094.53,544,543}
5430;2;generator;outGenerated;{543,5440,-1, Priority: 3}
5430;2;generator;;544
5430;7;loadBalancer;;0.1
5430.1;5;server1;;5.6046
5430.1;7;loadBalancer;out1;{543,5440,5440}
5430.1;7;loadBalancer;;inf
5435.7;1;transducer;;{1100.14,544,544}
5435.7;5;server1;outProcessed;{543,5440,5445.6}
5435.7;5;server1;;inf
5440;1;transducer;;{1100.14,545,544}
5440;2;generator;outGenerated;{544,5450,-1, Priority: 4}
5440;2;generator;;545
5440;7;loadBalancer;;0.1
5440.1;4;server2;;0.394259
5440.1;7;loadBalancer;out2;{544,5450,5450}
5440.1;7;loadBalancer;;inf
5440.49;1;transducer;;{1100.53,545,545}
5440.49;4;server2;outProcessed;{544,5450,5450.39}
5440.49;4;server2;;inf
5450;1;transducer;;{1100.53,546,545}
5450;2;generator;outGenerated;{545,5460,-1, Priority: 5}
5450;2;generator;;546
5450;7;loadBalancer;;0.1
5450.1;6;server3;;5.5364
5450.1;7;loadBalancer;out3;{545,5460,5460}
5450.1;7;loadBalancer;;inf
5455.64;1;transducer;;{1106.07,546,546}
5455.64;6;server3;outProcessed;{545,5460,5465.54}
5455.64;6;server3;;inf
5460;1;transducer;;{1106.07,547,546}
5460;2;generator;outGenerated;{546,5470,-1, Priority: 1}
5460;2;generator;;547
5460;7;loadBalancer;;0.1
5460.1;5;server1;;0.24024
5460.1;7;loadBalancer;out1;{546,5470,5470}
5460.1;7;loadBalancer;;inf
5460.34;1;transducer;;{1106.31,547,547}
5460.34;5;server1;outProcessed;{546,5470,5470.24}
5460.34;5;server1;;inf
5470;1;transducer;;{1106.31,548,547}
5470;2;generator;outGenerated;{547,5480,-1, Priority: 4}
5470;2;generator;;548
5470;7;loadBalancer;;0.1
5470.1;4;server2;;0.555144
5470.1;7;loadBalancer;out2;{547,5480,5480}
5470.1;7;loadBalancer;;inf
5470.66;1;transducer;;{1106.87,548,548}
5470.66;4;server2;outProcessed;{547,5480,5480.56}
5470.66;4;server2;;inf
5480;1;transducer;;{1106.87,549,548}
5480;2;generator;outGenerated;{548,5490,-1, Priority: 1}
5480;2;generator;;549
5480;7;loadBalancer;;0.1
5480.1;6;server3;;0.190511
5480.1;7;loadBalancer;out3;{548,5490,5490}
5480.1;7;loadBalancer;;inf
5480.29;1;transducer;;{1107.06,549,549}
5480.29;6;server3;outProcessed;{548,5490,5490.19}
5480.29;6;server3;;inf
5490;1;transducer;;{1107.06,550,549}
5490;2;generator;outGenerated;{549,5500,-1, Priority: 4}
5490;2;generator;;550
5490;7;loadBalancer;;0.1
5490.1;5;server1;;0.837633
5490.1;7;loadBalancer;out1;{549,5500,5500}
5490.1;7;loadBalancer;;inf
5490.94;1;transducer;;{1107.89,550,550}
5490.94;5;server1;outProcessed;{549,5500,5500.84}
5490.94;5;server1;;inf
5500;1;transducer;;{1107.89,551,550}
5500;2;generator;outGenerated;{550,5510,-1, Priority: 5}
5500;2;generator;;551
5500;7;loadBalancer;;0.1
5500.1;4;server2;;2.51695
5500.1;7;loadBalancer;out2;{550,5510,5510}
5500.1;7;loadBalancer;;inf
5502.62;1;transducer;;{1110.41,551,551}
5502.62;4;server2;outProcessed;{550,5510,5512.52}
5502.62;4;server2;;inf
5510;1;transducer;;{1110.41,552,551}
5510;2;generator;outGenerated;{551,5520,-1, Priority: 3}
5510;2;generator;;552
5510;7;loadBalancer;;0.1
5510.1;6;server3;;0.0517906
5510.1;7;loadBalancer;out3;{551,5520,5520}
5510.1;7;loadBalancer;;inf
5510.15;1;transducer;;{1110.46,552,552}
5510.15;6;server3;outProcessed;{551,5520,5520.05}
5510.15;6;server3;;inf
5520;1;transducer;;{1110.46,553,552}
5520;2;generator;outGenerated;{552,5530,-1, Priority: 3}
5520;2;generator;;553
5520;7;loadBalancer;;0.1
5520.1;5;server1;;1.1164
5520.1;7;loadBalancer;out1;{552,5530,5530}
5520.1;7;loadBalancer;;inf
5521.22;1;transducer;;{1111.58,553,553}
5521.22;5;server1;outProcessed;{552,5530,5531.12}
5521.22;5;server1;;inf
5530;1;transducer;;{1111.58,554,553}
5530;2;generator;outGenerated;{553,5540,-1, Priority: 3}
5530;2;generator;;554
5530;7;loadBalancer;;0.1
5530.1;4;server2;;0.576616
5530.1;7;loadBalancer;out2;{553,5540,5540}
5530.1;7;loadBalancer;;inf
5530.68;1;transducer;;{1112.16,554,554}
5530.68;4;server2;outProcessed;{553,5540,5540.58}
5530.68;4;server2;;inf
5540;1;transducer;;{1112.16,555,554}
5540;2;generator;outGenerated;{554,5550,-1, Priority: 2}
5540;2;generator;;555
5540;7;loadBalancer;;0.1
5540.1;6;server3;;1.26623
5540.1;7;loadBalancer;out3;{554,5550,5550}
5540.1;7;loadBalancer;;inf
5541.37;1;transducer;;{1113.42,555,555}
5541.37;6;server3;outProcessed;{554,5550,5551.27}
5541.37;6;server3;;inf
5550;1;transducer;;{1113.42,556,555}
5550;2;generator;outGenerated;{555,5560,-1, Priority: 2}
5550;2;generator;;556
5550;7;loadBalancer;;0.1
5550.1;5;server1;;0.0955124
5550.1;7;loadBalancer;out1;{555,5560,5560}
5550.1;7;loadBalancer;;inf
5550.2;1;transducer;;{1113.52,556,556}
5550.2;5;server1;outProcessed;{555,5560,5560.1}
5550.2;5;server1;;inf
5560;1;transducer;;{1113.52,557,556}
5560;2;generator;outGenerated;{556,5570,-1, Priority: 4}
5560;2;generator;;557
5560;7;loadBalancer;;0.1
5560.1;4;server2;;3.30765
5560.1;7;loadBalancer;out2;{556,5570,5570}
5560.1;7;loadBalancer;;inf
5563.41;1;transducer;;{1116.82,557,557}
5563.41;4;server2;outProcessed;{556,5570,5573.31}
5563.41;4;server2;;inf
5570;1;transducer;;{1116.82,558,557}
5570;2;generator;outGenerated;{557,5580,-1, Priority: 5}
5570;2;generator;;558
5570;7;loadBalancer;;0.1
5570.1;6;server3;;5.09134
5570.1;7;loadBalancer;out3;{557,5580,5580}
5570.1;7;loadBalancer;;inf
5575.19;1;transducer;;{1121.92,558,558}
5575.19;6;server3;outProcessed;{557,5580,5585.09}
5575.19;6;server3;;inf
5580;1;transducer;;{1121.92,559,558}
5580;2;generator;outGenerated;{558,5590,-1, Priority: 1}
5580;2;generator;;559
5580;7;loadBalancer;;0.1
5580.1;5;server1;;0.841354
5580.1;7;loadBalancer;out1;{558,5590,5590}
5580.1;7;loadBalancer;;inf
5580.94;1;transducer;;{1122.76,559,559}
5580.94;5;server1;outProcessed;{558,5590,5590.84}
5580.94;5;server1;;inf
5590;1;transducer;;{1122.76,560,559}
5590;2;generator;outGenerated;{559,5600,-1, Priority: 4}
5590;2;generator;;560
5590;7;loadBalancer;;0.1
5590.1;4;server2;;0.297572
5590.1;7;loadBalancer;out2;{559,5600,5600}
5590.1;7;loadBalancer;;inf
5590.4;1;transducer;;{1123.05,560,560}
5590.4;4;server2;outProcessed;{559,5600,5600.3}
5590.4;4;server2;;inf
5600;1;transducer;;{1123.05,561,560}
5600;2;generator;outGenerated;{560,5610,-1, Priority: 1}
5600;2;generator;;561
5600;7;loadBalancer;;0.1
5600.1;6;server3;;0.623637
5600.1;7;loadBalancer;out3;{560,5610,5610}
5600.1;7;loadBalancer;;inf
5600.72;1;transducer;;{1123.68,561,561}
5600.72;6;server3;outProcessed;{560,5610,5610.62}
5600.72;6;server3;;inf
5610;1;transducer;;{1123.68,562,561}
5610;2;generator;outGenerated;{561,5620,-1, Priority: 1}
5610;2;generator;;562
5610;7;loadBalancer;;0.1
5610.1;5;server1;;2.10249
5610.1;7;loadBalancer;out1;{561,5620,5620}
5610.1;7;loadBalancer;;inf
5612.2;1;transducer;;{1125.78,562,562}
5612.2;5;server1;outProcessed;{561,5620,5622.1}
5612.2;5;server1;;inf
5620;1;transducer;;{1125.78,563,562}
5620;2;generator;outGenerated;{562,5630,-1, Priority: 2}
5620;2;generator;;563
5620;7;loadBalancer;;0.1
5620.1;4;server2;;2.22802
5620.1;7;loadBalancer;out2;{562,5630,5630}
5620.1;7;loadBalancer;;inf
5622.33;1;transducer;;{1128.01,563,563}
5622.33;4;server2;outProcessed;{562,5630,5632.23}
5622.33;4;server2;;inf
5630;1;transducer;;{1128.01,564,563}
5630;2;generator;outGenerated;{563,5640,-1, Priority: 1}
5630;2;generator;;564
5630;7;loadBalancer;;0.1
5630.1;6;server3;;3.24706
5630.1;7;loadBalancer;out3;{563,5640,5640}
5630.1;7;loadBalancer;;inf
5633.35;1;transducer;;{1131.26,564,564}
5633.35;6;server3;outProcessed;{563,5640,5643.25}
5633.35;6;server3;;inf
5640;1;transducer;;{1131.26,565,564}
5640;2;generator;outGenerated;{564,5650,-1, Priority: 4}
5640;2;generator;;565
5640;7;loadBalancer;;0.1
5640.1;5;server1;;0.813872
5640.1;7;loadBalancer;out1;{564,5650,5650}
5640.1;7;loadBalancer;;inf
5640.91;1;transducer;;{1132.07,565,565}
5640.91;5;server1;outProcessed;{564,5650,5650.81}
5640.91;5;server1;;inf
5650;1;transducer;;{1132.07,566,565}
5650;2;generator;outGenerated;{565,5660,-1, Priority: 5}
5650;2;generator;;566
5650;7;loadBalancer;;0.1
5650.1;4;server2;;0.758418
5650.1;7;loadBalancer;out2;{565,5660,5660}
5650.1;7;loadBalancer;;inf
5650.86;1;transducer;;{1132.83,566,566}
5650.86;4;server2;outProcessed;{565,5660,5660.76}
5650.86;4;server2;;inf
5660;1;transducer;;{1132.83,567,566}
5660;2;generator;outGenerated;{566,5670,-1, Priority: 5}
5660;2;generator;;567
5660;7;loadBalancer;;0.1
5660.1;6;server3;;0.171782
5660.1;7;loadBalancer;out3;{566,5670,5670}
5660.1;7;loadBalancer;;inf
5660.27;1;transducer;;{1133,567,567}
5660.27;6;server3;outProcessed;{566,5670,5670.17}
5660.27;6;server3;;inf
5670;1;transducer;;{1133,568,567}
5670;2;generator;outGenerated;{567,5680,-1, Priority: 4}
5670;2;generator;;568
5670;7;loadBalancer;;0.1
5670.1;5;server1;;0.947428
5670.1;7;loadBalancer;out1;{567,5680,5680}
5670.1;7;loadBalancer;;inf
5671.05;1;transducer;;{1133.95,568,568}
5671.05;5;server1;outProcessed;{567,5680,5680.95}
5671.05;5;server1;;inf
5680;1;transducer;;{1133.95,569,568}
5680;2;generator;outGenerated;{568,5690,-1, Priority: 1}
5680;2;generator;;569
5680;7;loadBalancer;;0.1
5680.1;4;server2;;0.222691
5680.1;7;loadBalancer;out2;{568,5690,5690}
5680.1;7;loadBalancer;;inf
5680.32;1;transducer;;{1134.17,569,569}
5680.32;4;server2;outProcessed;{568,5690,5690.22}
5680.32;4;server2;;inf
5690;1;transducer;;{1134.17,570,569}
5690;2;generator;outGenerated;{569,5700,-1, Priority: 4}
5690;2;generator;;570
5690;7;loadBalancer;;0.1
5690.1;6;server3;;0.0459078
5690.1;7;loadBalancer;out3;{569,5700,5700}
5690.1;7;loadBalancer;;inf
5690.15;1;transducer;;{1134.22,570,570}
5690.15;6;server3;outProcessed;{569,5700,5700.05}
5690.15;6;server3;;inf
5700;1;transducer;;{1134.22,571,570}
5700;2;generator;outGenerated;{570,5710,-1, Priority: 5}
5700;2;generator;;571
5700;7;loadBalancer;;0.1
5700.1;5;server1;;0.143405
5700.1;7;loadBalancer;out1;{570,5710,5710}
5700.1;7;loadBalancer;;inf
5700.24;1;transducer;;{1134.36,571,571}
5700.24;5;server1;outProcessed;{570,5710,5710.14}
5700.24;5;server1;;inf
5710;1;transducer;;{1134.36,572,571}
5710;2;generator;outGenerated;{571,5720,-1, Priority: 1}
5710;2;generator;;572
5710;7;loadBalancer;;0.1
5710.1;4;server2;;1.92086
5710.1;7;loadBalancer;out2;{571,5720,5720}
5710.1;7;loadBalancer;;inf
5712.02;1;transducer;;{1136.28,572,572}
5712.02;4;server2;outProcessed;{571,5720,5721.92}
5712.02;4;server2;;inf
5720;1;transducer;;{1136.28,573,572}
5720;2;generator;outGenerated;{572,5730,-1, Priority: 5}
5720;2;generator;;573
5720;7;loadBalancer;;0.1
5720.1;6;server3;;0.183436
5720.1;7;loadBalancer;out3;{572,5730,5730}
5720.1;7;loadBalancer;;inf
5720.28;1;transducer;;{1136.46,573,573}
5720.28;6;server3;outProcessed;{572,5730,5730.18}
5720.28;6;server3;;inf
5730;1;transducer;;{1136.46,574,573}
5730;2;generator;outGenerated;{573,5740,-1, Priority: 4}
5730;2;generator;;574
5730;7;loadBalancer;;0.1
5730.1;5;server1;;4.01809
5730.1;7;loadBalancer;out1;{573,5740,5740}
5730.1;7;loadBalancer;;inf
5734.12;1;transducer;;{1140.48,574,574}
5734.12;5;server1;outProcessed;{573,5740,5744.02}
5734.12;5;server1;;inf
5740;1;transducer;;{1140.48,575,574}
5740;2;generator;outGenerated;{574,5750,-1, Priority: 3}
5740;2;generator;;575
5740;7;loadBalancer;;0.1
5740.1;4;server2;;0.431311
5740.1;7;loadBalancer;out2;{574,5750,5750}
5740.1;7;loadBalancer;;inf
5740.53;1;transducer;;{1140.91,575,575}
5740.53;4;server2;outProcessed;{574,5750,5750.43}
5740.53;4;server2;;inf
5750;1;transducer;;{1140.91,576,575}
5750;2;generator;outGenerated;{575,5760,-1, Priority: 1}
5750;2;generator;;576
5750;7;loadBalancer;;0.1
5750.1;6;server3;;0.315711
5750.1;7;loadBalancer;out3;{575,5760,5760}
5750.1;7;loadBalancer;;inf
5750.42;1;transducer;;{1141.23,576,576}
5750.42;6;server3;outProcessed;{575,5760,5760.32}
5750.42;6;server3;;inf
5760;1;transducer;;{1141.23,577,576}
5760;2;generator;outGenerated;{576,5770,-1, Priority: 3}
5760;2;generator;;577
5760;7;loadBalancer;;0.1
5760.1;5;server1;;1.02244
5760.1;7;loadBalancer;out1;{576,5770,5770}
5760.1;7;loadBalancer;;inf
5761.12;1;transducer;;{1142.25,577,577}
5761.12;5;server1;outProcessed;{576,5770,5771.02}
5761.12;5;server1;;inf
5770;1;transducer;;{1142.25,578,577}
5770;2;generator;outGenerated;{577,5780,-1, Priority: 4}
5770;2;generator;;578
5770;7;loadBalancer;;0.1
5770.1;4;server2;;0.376773
5770.1;7;loadBalancer;out2;{577,5780,5780}
5770.1;7;loadBalancer;;inf
5770.48;1;transducer;;{1142.63,578,578}
5770.48;4;server2;outProcessed;{577,5780,5780.38}
5770.48;4;server2;;inf
5780;1;transducer;;{1142.63,579,578}
5780;2;generator;outGenerated;{578,5790,-1, Priority: 5}
5780;2;generator;;579
5780;7;loadBalancer;;0.1
5780.1;6;server3;;0.914748
5780.1;7;loadBalancer;out3;{578,5790,5790}
5780.1;7;loadBalancer;;inf
5781.01;1;transducer;;{1143.54,579,579}
5781.01;6;server3;outProcessed;{578,5790,5790.91}
5781.01;6;server3;;inf
5790;1;transducer;;{1143.54,580,579}
5790;2;generator;outGenerated;{579,5800,-1, Priority: 3}
5790;2;generator;;580
5790;7;loadBalancer;;0.1
5790.1;5;server1;;0.819215
5790.1;7;loadBalancer;out1;{579,5800,5800}
5790.1;7;loadBalancer;;inf
5790.92;1;transducer;;{1144.36,580,580}
5790.92;5;server1;outProcessed;{579,5800,5800.82}
5790.92;5;server1;;inf
5800;1;transducer;;{1144.36,581,580}
5800;2;generator;outGenerated;{580,5810,-1, Priority: 2}
5800;2;generator;;581
5800;7;loadBalancer;;0.1
5800.1;4;server2;;0.83224
5800.1;7;loadBalancer;out2;{580,5810,5810}
5800.1;7;loadBalancer;;inf
5800.93;1;transducer;;{1145.19,581,581}
5800.93;4;server2;outProcessed;{580,5810,5810.83}
5800.93;4;server2;;inf
5810;1;transducer;;{1145.19,582,581}
5810;2;generator;outGenerated;{581,5820,-1, Priority: 4}
5810;2;generator;;582
5810;7;loadBalancer;;0.1
5810.1;6;server3;;2.08788
5810.1;7;loadBalancer;out3;{581,5820,5820}
5810.1;7;loadBalancer;;inf
5812.19;1;transducer;;{1147.28,582,582}
5812.19;6;server3;outProcessed;{581,5820,5822.09}
5812.19;6;server3;;inf
5820;1;transducer;;{1147.28,583,582}
5820;2;generator;outGenerated;{582,5830,-1, Priority: 3}
5820;2;generator;;583
5820;7;loadBalancer;;0.1
5820.1;5;server1;;0.763998
5820.1;7;loadBalancer;out1;{582,5830,5830}
5820.1;7;loadBalancer;;inf
5820.86;1;transducer;;{1148.05,583,583}
5820.86;5;server1;outProcessed;{582,5830,5830.76}
5820.86;5;server1;;inf
5830;1;transducer;;{1148.05,584,583}
5830;2;generator;outGenerated;{583,5840,-1, Priority: 1}
5830;2;generator;;584
5830;7;loadBalancer;;0.1
5830.1;4;server2;;6.73473
5830.1;7;loadBalancer;out2;{583,5840,5840}
5830.1;7;loadBalancer;;inf
5836.83;1;transducer;;{1154.78,584,584}
5836.83;4;server2;outProcessed;{583,5840,5846.73}
5836.83;4;server2;;inf
5840;1;transducer;;{1154.78,585,584}
5840;2;generator;outGenerated;{584,5850,-1, Priority: 4}
5840;2;generator;;585
5840;7;loadBalancer;;0.1
5840.1;6;server3;;2.65729
5840.1;7;loadBalancer;out3;{584,5850,5850}
5840.1;7;loadBalancer;;inf
5842.76;1;transducer;;{1157.44,585,585}
5842.76;6;server3;outProcessed;{584,5850,5852.66}
5842.76;6;server3;;inf
5850;1;transducer;;{1157.44,586,585}
5850;2;generator;outGenerated;{585,5860,-1, Priority: 5}
5850;2;generator;;586
5850;7;loadBalancer;;0.1
5850.1;5;server1;;0.18206
5850.1;7;loadBalancer;out1;{585,5860,5860}
5850.1;7;loadBalancer;;inf
5850.28;1;transducer;;{1157.62,586,586}
5850.28;5;server1;outProcessed;{585,5860,5860.18}
5850.28;5;server1;;inf
5860;1;transducer;;{1157.62,587,586}
5860;2;generator;outGenerated;{586,5870,-1, Priority: 1}
5860;2;generator;;587
5860;7;loadBalancer;;0.1
5860.1;4;server2;;0.720273
5860.1;7;loadBalancer;out2;{586,5870,5870}
5860.1;7;loadBalancer;;inf
5860.82;1;transducer;;{1158.34,587,587}
5860.82;4;server2;outProcessed;{586,5870,5870.72}
5860.82;4;server2;;inf
5870;1;transducer;;{1158.34,588,587}
5870;2;generator;outGenerated;{587,5880,-1, Priority: 1}
5870;2;generator;;588
5870;7;loadBalancer;;0.1
5870.1;6;server3;;1.23478
5870.1;7;loadBalancer;out3;{587,5880,5880}
5870.1;7;loadBalancer;;inf
5871.33;1;transducer;;{1159.58,588,588}
5871.33;6;server3;outProcessed;{587,5880,5881.23}
5871.33;6;server3;;inf
5880;1;transducer;;{1159.58,589,588}
5880;2;generator;outGenerated;{588,5890,-1, Priority: 1}
5880;2;generator;;589
5880;7;loadBalancer;;0.1
5880.1;5;server1;;1.87094
5880.1;7;loadBalancer;out1;{588,5890,5890}
5880.1;7;loadBalancer;;inf
5881.97;1;transducer;;{1161.45,589,589}
5881.97;5;server1;outProcessed;{588,5890,5891.87}
5881.97;5;server1;;inf
5890;1;transducer;;{1161.45,590,589}
5890;2;generator;outGenerated;{589,5900,-1, Priority: 2}
5890;2;generator;;590
5890;7;loadBalancer;;0.1
5890.1;4;server2;;3.19599
5890.1;7;loadBalancer;out2;{589,5900,5900}
5890.1;7;loadBalancer;;inf
5893.3;1;transducer;;{1164.64,590,590}
5893.3;4;server2;outProcessed;{589,5900,5903.2}
5893.3;4;server2;;inf
5900;1;transducer;;{1164.64,591,590}
5900;2;generator;outGenerated;{590,5910,-1, Priority: 5}
5900;2;generator;;591
5900;7;loadBalancer;;0.1
5900.1;6;server3;;1.14467
5900.1;7;loadBalancer;out3;{590,5910,5910}
5900.1;7;loadBalancer;;inf
5901.24;1;transducer;;{1165.79,591,591}
5901.24;6;server3;outProcessed;{590,5910,5911.14}
5901.24;6;server3;;inf
5910;1;transducer;;{1165.79,592,591}
5910;2;generator;outGenerated;{591,5920,-1, Priority: 5}
5910;2;generator;;592
5910;7;loadBalancer;;0.1
5910.1;5;server1;;3.50962
5910.1;7;loadBalancer;out1;{591,5920,5920}
5910.1;7;loadBalancer;;inf
5913.61;1;transducer;;{1169.3,592,592}
5913.61;5;server1;outProcessed;{591,5920,5923.51}
5913.61;5;server1;;inf
5920;1;transducer;;{1169.3,593,592}
5920;2;generator;outGenerated;{592,5930,-1, Priority: 5}
5920;2;generator;;593
5920;7;loadBalancer;;0.1
5920.1;4;server2;;1.35885
5920.1;7;loadBalancer;out2;{592,5930,5930}
5920.1;7;loadBalancer;;inf
5921.46;1;transducer;;{1170.66,593,593}
5921.46;4;server2;outProcessed;{592,5930,5931.36}
5921.46;4;server2;;inf
5930;1;transducer;;{1170.66,594,593}
5930;2;generator;outGenerated;{593,5940,-1, Priority: 3}
5930;2;generator;;594
5930;7;loadBalancer;;0.1
5930.1;6;server3;;1.06757
5930.1;7;loadBalancer;out3;{593,5940,5940}
5930.1;7;loadBalancer;;inf
5931.17;1;transducer;;{1171.72,594,594}
5931.17;6;server3;outProcessed;{593,5940,5941.07}
5931.17;6;server3;;inf
5940;1;transducer;;{1171.72,595,594}
5940;2;generator;outGenerated;{594,5950,-1, Priority: 2}
5940;2;generator;;595
5940;7;loadBalancer;;0.1
5940.1;5;server1;;2.98245
5940.1;7;loadBalancer;out1;{594,5950,5950}
5940.1;7;loadBalancer;;inf
5943.08;1;transducer;;{1174.71,595,595}
5943.08;5;server1;outProcessed;{594,5950,5952.98}
5943.08;5;server1;;inf
5950;1;transducer;;{1174.71,596,595}
5950;2;generator;outGenerated;{595,5960,-1, Priority: 2}
5950;2;generator;;596
5950;7;loadBalancer;;0.1
5950.1;4;server2;;1.03257
5950.1;7;loadBalancer;out2;{595,5960,5960}
5950.1;7;loadBalancer;;inf
5951.13;1;transducer;;{1175.74,596,596}
5951.13;4;server2;outProcessed;{595,5960,5961.03}
5951.13;4;server2;;inf
5960;1;transducer;;{1175.74,597,596}
5960;2;generator;outGenerated;{596,5970,-1, Priority: 4}
5960;2;generator;;597
5960;7;loadBalancer;;0.1
5960.1;6;server3;;3.54922
5960.1;7;loadBalancer;out3;{596,5970,5970}
5960.1;7;loadBalancer;;inf
5963.65;1;transducer;;{1179.29,597,597}
5963.65;6;server3;outProcessed;{596,5970,5973.55}
5963.65;6;server3;;inf
5970;1;transducer;;{1179.29,598,597}
5970;2;generator;outGenerated;{597,5980,-1, Priority: 3}
5970;2;generator;;598
5970;7;loadBalancer;;0.1
5970.1;5;server1;;3.84274
5970.1;7;loadBalancer;out1;{597,5980,5980}
5970.1;7;loadBalancer;;inf
5973.94;1;transducer;;{1183.13,598,598}
5973.94;5;server1;outProcessed;{597,5980,5983.84}
5973.94;5;server1;;inf
5980;1;transducer;;{1183.13,599,598}
5980;2;generator;outGenerated;{598,5990,-1, Priority: 5}
5980;2;generator;;599
5980;7;loadBalancer;;0.1
5980.1;4;server2;;0.525152
5980.1;7;loadBalancer;out2;{598,5990,5990}
5980.1;7;loadBalancer;;inf
5980.63;1;transducer;;{1183.66,599,599}
5980.63;4;server2;outProcessed;{598,5990,5990.53}
5980.63;4;server2;;inf
5990;1;transducer;;{1183.66,600,599}
5990;2;generator;outGenerated;{599,6000,-1, Priority: 4}
5990;2;generator;;600
5990;7;loadBalancer;;0.1
5990.1;6;server3;;1.27747
5990.1;7;loadBalancer;out3;{599,6000,6000}
5990.1;7;loadBalancer;;inf
5991.38;1;transducer;;{1184.93,600,600}
5991.38;6;server3;outProcessed;{599,6000,6001.28}
5991.38;6;server3;;inf
6000;1;transducer;;{1184.93,601,600}
6000;2;generator;outGenerated;{600,6010,-1, Priority: 1}
6000;2;generator;;601
6000;7;loadBalancer;;0.1
6000.1;5;server1;;0.596176
6000.1;7;loadBalancer;out1;{600,6010,6010}
6000.1;7;loadBalancer;;inf
6000.7;1;transducer;;{1185.53,601,601}
6000.7;5;server1;outProcessed;{600,6010,6010.6}
6000.7;5;server1;;inf
6010;1;transducer;;{1185.53,602,601}
6010;2;generator;outGenerated;{601,6020,-1, Priority: 1}
6010;2;generator;;602
6010;7;loadBalancer;;0.1
6010.1;4;server2;;4.22861
6010.1;7;loadBalancer;out2;{601,6020,6020}
6010.1;7;loadBalancer;;inf
6014.33;1;transducer;;{1189.76,602,602}
6014.33;4;server2;outProcessed;{601,6020,6024.23}
6014.33;4;server2;;inf
6020;1;transducer;;{1189.76,603,602}
6020;2;generator;outGenerated;{602,6030,-1, Priority: 3}
6020;2;generator;;603
6020;7;loadBalancer;;0.1
6020.1;6;server3;;0.0513788
6020.1;7;loadBalancer;out3;{602,6030,6030}
6020.1;7;loadBalancer;;inf
6020.15;1;transducer;;{1189.81,603,603}
6020.15;6;server3;outProcessed;{602,6030,6030.05}
6020.15;6;server3;;inf
6030;1;transducer;;{1189.81,604,603}
6030;2;generator;outGenerated;{603,6040,-1, Priority: 1}
6030;2;generator;;604
6030;7;loadBalancer;;0.1
6030.1;5;server1;;3.79921
6030.1;7;loadBalancer;out1;{603,6040,6040}
6030.1;7;loadBalancer;;inf
6033.9;1;transducer;;{1193.61,604,604}
6033.9;5;server1;outProcessed;{603,6040,6043.8}
6033.9;5;server1;;inf
6040;1;transducer;;{1193.61,605,604}
6040;2;generator;outGenerated;{604,6050,-1, Priority: 5}
6040;2;generator;;605
6040;7;loadBalancer;;0.1
6040.1;4;server2;;2.25734
6040.1;7;loadBalancer;out2;{604,6050,6050}
6040.1;7;loadBalancer;;inf
6042.36;1;transducer;;{1195.87,605,605}
6042.36;4;server2;outProcessed;{604,6050,6052.26}
6042.36;4;server2;;inf
6050;1;transducer;;{1195.87,606,605}
6050;2;generator;outGenerated;{605,6060,-1, Priority: 4}
6050;2;generator;;606
6050;7;loadBalancer;;0.1
6050.1;6;server3;;0.601886
6050.1;7;loadBalancer;out3;{605,6060,6060}
6050.1;7;loadBalancer;;inf
6050.7;1;transducer;;{1196.47,606,606}
6050.7;6;server3;outProcessed;{605,6060,6060.6}
6050.7;6;server3;;inf
6060;1;transducer;;{1196.47,607,606}
6060;2;generator;outGenerated;{606,6070,-1, Priority: 5}
6060;2;generator;;607
6060;7;loadBalancer;;0.1
6060.1;5;server1;;11.8945
6060.1;7;loadBalancer;out1;{606,6070,6070}
6060.1;7;loadBalancer;;inf
6070;1;transducer;;{1196.47,608,606}
6070;2;generator;outGenerated;{607,6080,-1, Priority: 3}
6070;2;generator;;608
6070;7;loadBalancer;;0.1
6070.1;4;server2;;3.23442
6070.1;7;loadBalancer;out2;{607,6080,6080}
6070.1;7;loadBalancer;;inf
6071.99;1;transducer;;{1208.36,608,607}
6071.99;5;server1;outProcessed;{606,6070,6081.89}
6071.99;5;server1;;inf
6073.33;1;transducer;;{1211.6,608,608}
6073.33;4;server2;outProcessed;{607,6080,6083.23}
6073.33;4;server2;;inf
6080;1;transducer;;{1211.6,609,608}
6080;2;generator;outGenerated;{608,6090,-1, Priority: 3}
6080;2;generator;;609
6080;7;loadBalancer;;0.1
6080.1;6;server3;;1.18984
6080.1;7;loadBalancer;out3;{608,6090,6090}
6080.1;7;loadBalancer;;inf
6081.29;1;transducer;;{1212.79,609,609}
6081.29;6;server3;outProcessed;{608,6090,6091.19}
6081.29;6;server3;;inf
6090;1;transducer;;{1212.79,610,609}
6090;2;generator;outGenerated;{609,6100,-1, Priority: 1}
6090;2;generator;;610
6090;7;loadBalancer;;0.1
6090.1;5;server1;;0.242459
6090.1;7;loadBalancer;out1;{609,6100,6100}
6090.1;7;loadBalancer;;inf
6090.34;1;transducer;;{1213.03,610,610}
6090.34;5;server1;outProcessed;{609,6100,6100.24}
6090.34;5;server1;;inf
6100;1;transducer;;{1213.03,611,610}
